localTime,channel,episodeTitle,episodeStartTime,episodeDescription,trackTitle,artistString,gender,hosts
2025-09-28 01:56:21+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I'm Not A Good Person,Dork,other,
2025-09-28 02:03:06+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I See A Darkness (2012 Version),"Bonnie ""Prince"" Billy",male,
2025-09-28 02:05:46+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,We Are One,Zar Paulo,other,
2025-09-28 02:08:57+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Iris,Goo Goo Dolls,other,
2025-09-28 02:13:26+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Silly Boy,The Blue Van,other,
2025-09-28 02:16:46+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Best Guess,Lucy Dacus,female,
2025-09-28 02:20:34+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Det bedste vi har lært,Nikolaj Nørlund,male,
2025-09-28 02:23:36+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Eyes On Fire,Blue Foundation,other,
2025-09-28 02:26:56+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,D£aler,Lola Young,female,
2025-09-28 02:29:36+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Where Is My Mind,Pixies,other,
2025-09-28 02:33:04+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Believe,Mumford & Sons,other,
2025-09-28 02:36:34+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Loser,Tame Impala,male,
2025-09-28 02:40:16+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Heaven Or Las Vegas,Cocteau Twins,other,
2025-09-28 02:44:56+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,U Should Not Be Doing That,Amyl And The Sniffers,other,
2025-09-28 02:48:16+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Young,Little Simz,female,
2025-09-28 02:51:07+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Solskin over tage,TÅRN,,
2025-09-28 02:54:29+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Modern Drift,Efterklang,other,
2025-09-28 02:58:26+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Jeg hader at jeg tænkte at du lignede en engel,Karoline Funder,,
2025-09-28 03:03:06+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Special,Mew,other,
2025-09-28 03:06:24+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Happy Dictator,"Gorillaz, Sparks",other,
2025-09-28 03:10:27+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Heart Of Glass,Blondie,other,
2025-09-28 03:13:36+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Illume,Lust For Youth,other,
2025-09-28 03:16:14+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,En drøm om et menneske,APHACA,other,
2025-09-28 03:19:07+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Only Happy When It Rains,Garbage,other,
2025-09-28 03:22:45+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Boys In Movies,"Liss, Nilüfer Yanya",other,
2025-09-28 03:26:26+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Sofa,Wolf Alice,other,
2025-09-28 03:30:44+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Et år,Barselona,other,
2025-09-28 03:33:24+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Beautiful Ones,Suede,other,
2025-09-28 03:36:57+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Look Inside,Kira Skov,female,
2025-09-28 03:39:55+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sex On Fire,Kings Of Leon,other,
2025-09-28 03:43:16+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Skandinavisk lyst,Love Shop,other,
2025-09-28 03:47:07+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Passenger,Julie Pavon,female,
2025-09-28 03:50:38+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Happy Idiot,TV On The Radio,other,
2025-09-28 03:53:36+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Man Who Sold The World (MTV Unplugged 1993),Nirvana,other,
2025-09-28 03:57:04+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Du skal ikke gå alene mere,Ulige Numre,other,
2025-09-28 04:03:05+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Ember,WhoMadeWho,other,
2025-09-28 04:06:34+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nordvest altaner,Balstyrko,other,
2025-09-28 04:09:39+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Common People (The Vocoda Mix),Pulp,other,
2025-09-28 04:13:44+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Someone Else,Superheroes,other,
2025-09-28 04:16:46+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Bonnet Of Pins,Matt Berninger,male,
2025-09-28 04:21:29+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hurts Like A Mother,Selina Gin,,
2025-09-28 04:24:16+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,1901,Phoenix,other,
2025-09-28 04:27:35+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,"The Catastrophe (Good Luck With That, Man)",Car Seat Headrest,other,
2025-09-28 04:32:46+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Cloudbusting,Kate Bush,female,
2025-09-28 04:37:26+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Me Me Me (Trentemøller Remix),Lars And The Hands Of Light,other,
2025-09-28 04:40:56+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,davina mccall,Wet Leg,other,
2025-09-28 04:44:36+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sour Times,Portishead,other,
2025-09-28 04:47:56+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Bla Bla Bla,Sebastian Wegener,,
2025-09-28 04:50:16+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Everybody's Trying To Figure Me Out,Haim,other,
2025-09-28 04:54:06+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Soldier,Coco O.,female,
2025-09-28 04:57:46+02:00,P6BEAT,P6 Beatet,2025-09-27 19:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Banquet,Bloc Party,other,
2025-10-12 05:03:07+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Walking On A Dream,Empire Of The Sun,other,
2025-10-12 05:06:08+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I'm Not A Good Person,Dork,other,
2025-10-12 05:10:27+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Ever Fallen In Love (With Someone You Shouldn't 've),Buzzcocks,other,
2025-10-12 05:13:00+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Seks hjerter,Bisse,male,
2025-10-12 05:17:40+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Young,Little Simz,female,
2025-10-12 05:20:27+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Buddy Holly,Weezer,other,
2025-10-12 05:23:07+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,BIRDS OF A FEATHER,Billie Eilish,female,
2025-10-12 05:26:40+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nordvest altaner,Balstyrko,other,
2025-10-12 05:29:41+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Lo/Hi,The Black Keys,other,
2025-10-12 05:32:37+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Copenhagen Dreaming,Love Shop,other,
2025-10-12 05:36:29+02:00,P6BEAT,P6 Beatet,2025-10-12 03:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Scythe,The Last Dinner Party,other,
